,Dim1,Dim2
1,-10.309930903111347,8.477936086894632
2,-4.159039921673978,3.8580926976302763
3,4.273067239186578,-3.924054781544297
4,0.4905111129751608,0.5472948528279591
5,-7.447441057834435,0.4538751741137199
6,-2.820280445802015,2.9483411307023246
7,-1.5623875234010514,3.498122412726566
8,3.111646992711846,-4.979378723936571
9,0.8165223719454334,-4.545897243459827
10,10.825388255614035,3.3148207342848734
11,9.338167093390808,7.863737593594717
12,12.503696977885248,0.47972808258719785
13,12.105949413536656,1.8855663039552781
14,5.757909809977567,-0.9907770500432932
15,-7.103895092816105,1.825303991081264
16,-9.6544968550982,1.9779794193988698
17,-3.632365205916208,-4.597466948491295
18,4.175776429812023,3.423707022441878
19,-4.350259118395158,0.5546416466825409
20,-0.8241564528590508,0.12932270821833616
21,-4.227672205789251,6.167911980438772
22,9.46525557476594,9.170904385388503
23,-19.06439215146475,-0.00481281831327118
24,-16.286384478875124,-3.6971758698284196
25,17.59927138506672,-11.054161760265915
26,19.28133596000363,-5.381914741867182
27,22.262910123419132,1.1229318602826202
28,18.45512900600943,7.946198373676168
29,3.7871113068887987,15.68874837000051
30,1.676607790128184,21.554095977861497
31,17.89424334938373,4.678641861775998
32,4.581408169841186,21.065977264662855
33,11.218965870498934,9.553557346805169
34,7.0301322480363275,12.832199554642331
35,-7.515722638375429,9.455416038075883
36,20.332305609702402,0.6166300180358347
37,-10.165885336069804,13.915699003447582
38,-14.274642911591096,16.40278823483577
39,1.3096284120693924,-4.130576190959854
40,-18.532528834796558,3.3162945216539743
41,-18.743260296151856,7.7495141615091425
42,-10.054252688107885,5.618524164446451
43,-16.039933658926916,10.541023052169509
44,13.795044883801827,-14.42428073253302
45,-19.202080168105393,5.468855697595729
46,-20.736461395203953,8.68210759765458
47,-13.531443503261208,0.1263019822872552
48,15.228356918287432,-13.056341575271878
49,15.517055680641286,-1.1309655412161863
50,6.119930095587931,-2.2257795580178774
51,9.77728455459793,17.198424014927593
52,15.54193288432064,19.929008430226848
53,12.612997894018214,14.14847869061576
54,-19.749731348968858,-2.7354769903625216
55,-12.515368947657832,10.263119528901925
56,1.9323835240582787,23.056894783826188
57,8.038449226052439,11.997507425013724
58,-4.360836025095617,-7.15980345231646
59,-6.397599762929288,17.52309393695483
60,22.18076520934289,8.234378885237081
61,-9.143598361056409,21.331497705813298
62,-11.017726103835692,20.113571139370546
63,-16.044685774889633,11.743778791611222
64,-9.856945106056097,9.970575601303276
65,-18.429601416328794,-14.426542253947671
66,19.768823007956644,-9.302218449526176
67,-18.096928831199588,-16.337412719880852
68,7.985675336589681,-23.667529602891005
69,12.040647395510563,-16.655190712429885
70,17.463728869602843,-15.211588958860146
71,-17.80848608304124,4.160182061505233
72,-16.813280660319375,-10.915761990451655
73,4.2965540209335495,-14.397166684204391
74,7.795777290400108,-17.852576664286754
75,11.487052730086928,-17.518420268815884
76,-17.0360191648771,-11.620636309792522
77,21.670169310614412,9.227503481276631
78,16.07358929085716,5.224833122977916
79,-7.919861210612166,19.752679695442218
80,21.61795495875436,-3.9119238087329857
81,16.0501650328843,7.4621194597185125
82,-15.962541051541674,-1.7916910926380336
83,-19.99504077262077,-9.621942563823843
84,-8.037246952502768,5.556908828458845
85,-16.408910891362456,9.089752922485944
86,-18.337396931855253,-8.508195234109634
87,0.8258876349827369,-12.390670993282724
88,7.469306263636196,-19.0402156484778
89,2.997957404516415,-19.656828263907606
90,19.27221098889476,-0.6796797349133333
91,-2.3277370434179865,-16.6732979272883
92,-13.60981294975073,2.906389672258569
93,-15.925928177232349,-4.985424707691044
94,-13.21486943938362,-5.227911421628916
95,5.9780371639350225,15.71754157620139
96,10.875533801829809,14.599234692691642
97,5.029103768680687,-12.646111204967825
98,9.094324389128271,3.8624392395266915
99,14.279248992298124,9.49753292307154
100,12.85813001182909,5.900429299890978
101,-4.385584967971142,-15.10257244848968
102,-12.439728204397337,-21.019412523541344
103,-2.6774960663110345,-22.601929837250097
104,8.020570893422423,-18.927537298285326
105,11.325056530551468,-14.086018612878316
106,-2.2169137109271295,-4.431723015461287
107,-2.1584842311371366,-5.528278400992512
108,-2.3333763571456383,-8.291707672753468
109,9.594951283011715,4.942209848390723
110,8.602925678792191,-3.2259688993062996
111,9.949467126431996,6.503622410504802
112,-6.877125867540856,-15.136513525125123
113,8.954860980354347,1.0296478296676355
114,1.1752436948235185,-15.11336405167397
115,-8.494997096538276,-7.715155343547156
116,-4.260615411323637,-11.521772589666412
117,-0.791996496340703,-21.40781709593362
118,-7.199846784893119,-21.26511398732914
119,-18.24062795339933,-8.828254650863192
120,0.40539205122152344,-19.00849230304409
121,-4.289934296043612,-26.267947126436418
122,0.11644828419614202,-21.760267460599742
123,2.210964579210222,-21.904657674651478
124,8.650553846971912,-22.04072834300881
125,-2.588858834609104,-19.414669329319416
126,-10.42147385821267,11.460250184161312
127,11.103936915263324,1.2451533101273007
128,6.944447506780871,4.817936227479998
129,-11.701529921452996,-2.228742936850718
130,7.133284045307046,10.907785984093305
131,14.28434373392433,6.8796364138661605
132,-5.918503104443368,11.184538199921755
133,-9.807697738401139,-6.834417860566656
134,9.045336289337136,17.627304684984644
135,4.353035971168693,-6.136362481382265
136,10.515840121442954,10.593993039397084
137,16.65837751996518,4.434762042207392
138,12.915443609347266,15.264003634903345
139,10.730154127060285,5.994241057416579
140,10.60877550785082,12.938436041171434
141,6.248840537605469,13.303157852589061
142,6.092066547859242,11.618075105070796
143,-6.525387342225378,-11.259164470785235
144,0.6123593594090055,-11.923326976648791
145,8.003447202843518,-11.832981344032696
146,6.040342962920549,-17.17293788510583
147,7.974399910032887,-15.978829608981195
148,6.918487779217165,-16.594989215422814
149,-13.894402574927614,-6.487587628587974
150,10.304933155310884,-10.622592321225225
151,13.16829841125388,-11.546430435756612
152,11.261357142582774,-8.110544841278788
153,8.04225486893689,-8.981362520111217
154,8.684241679587176,-4.970409059730455
155,-18.263565934711266,-2.703624861318603
156,15.657322121214932,-2.148503434309004
157,21.234143314003806,-5.850887906770123
158,-11.471141355038425,6.541382923320967
159,19.5870153762085,-11.353626095046982
160,-18.280490240706182,-6.3531463074614525
161,20.6140835743193,4.528547160117813
162,16.91045042524454,10.595326759214892
163,17.052559870267924,12.608773978787594
164,13.583787114670228,15.718573202167638
165,12.543043658681583,19.537216003185154
166,18.68768656557424,9.448998496965823
167,9.018585530402468,13.176352123851297
168,-4.7402944799792115,22.45750828442796
169,-14.14986813617808,-16.242407645425164
170,13.69594269275453,-4.831992588241191
171,-20.590102550522147,-2.7716573673541682
172,-15.92847209369232,0.250111693171876
173,6.571270722094614,17.04553754222179
174,8.150384504794237,-6.938016803306783
175,-6.7767969028374635,-2.430586480330617
176,15.013025127738192,1.2891259058514457
177,13.603048233016679,-10.463247174582037
178,-13.699593843598908,7.52339577192902
179,-8.578754964517735,-6.212714644019506
180,-18.676227505742414,10.57396599604193
181,-17.41902545044427,0.11770983651836707
182,-9.495266183505668,3.544232893953819
183,4.339821761063178,-11.167013947804998
184,15.914178945186098,0.5832110777717787
185,-14.280406333018265,4.020663731842421
186,-12.544627573318138,1.1290685979156478
187,16.973262518393536,2.3064180063843764
188,-18.52669972349825,8.948319028034733
189,-22.277931154958562,5.088275705436332
190,13.336801043936513,17.19421390098695
191,-4.886330221786014,8.765972750097083
192,20.07884667618879,1.5592415904487977
193,6.047672220526004,20.02595544231132
194,-15.929294986547474,14.043126796126176
195,-15.652268856728504,-2.569341171075223
196,11.360863053270714,-4.403488059615151
197,10.235943329868173,7.183658918921683
198,9.915537193502615,-6.0749732423649885
199,-8.80153400993678,-3.0003589890105555
200,-5.752092597217195,6.936103606865073
201,17.733950540227227,12.014857139641661
202,1.4348356706693632,3.9828055954447446
203,-12.068121115672138,12.103672050665994
204,-0.4454153127647467,-17.179690276072698
205,-9.11428613554901,-17.26612780182776
206,3.144794263554321,6.716502231839975
207,-6.71778012290385,13.326608517875345
208,16.289066464983776,15.63943972873295
209,7.538580931961227,8.215458748132889
210,2.7286978002969473,9.442733806024522
211,-3.9826053893546103,19.011812683241963
212,-0.20199887627967536,6.6893314239759185
213,2.7949816241992775,20.06099915374584
214,2.073337988270087,6.168500209136532
215,6.046580571681677,6.725749777726408
216,9.840973239033863,-15.022676360168088
217,3.7233100039744143,-19.505096643257016
218,5.208653257744718,-18.684146999088387
219,8.539176415798163,-15.043242165232579
220,-21.37197685778634,-5.993377069261564
221,4.943954587689493,-19.929854375754086
222,9.955631325126314,-15.92923473112178
223,12.385382142364946,-15.678834923745516
224,-15.227635398854302,-10.347450348863852
225,-3.1839912091655163,-17.18092394825464
226,2.6658600488700106,-15.953807067669107
227,-17.94810786940876,-1.3819086541243824
228,-15.234176641081728,-8.41429104433145
229,13.078258367002421,-14.024315268199526
230,-4.16434763506128,17.168285746835807
231,22.26945760453329,4.717598260106822
232,17.892542338186896,-2.53392626588462
233,-13.326905434610012,17.19228967890395
234,13.518268866775228,11.121458835883644
235,-15.425015635599305,2.247041110297219
236,-18.767060539657773,1.4225422449636282
237,1.1542867106358248,-12.853415396120809
238,-13.552244433703667,-13.625135834239762
239,-11.996709386888707,-10.209672469244195
240,-3.894244874005822,14.451534965480322
241,-9.388815529661176,-21.320235872635138
242,-5.783892146180107,-21.74602307422591
243,17.969028024023594,-8.210051898302012
244,-9.13117301217524,-5.406435485055365
245,-12.648993633718796,-12.827152077827462
246,2.268840212961055,-21.408845783363557
247,-2.5153843531127764,-17.969240898367662
248,-1.8686803478720537,-14.277661096245811
249,17.38122484994709,-5.487892426838387
250,13.919685007443276,-2.0835334734427247
251,8.902604815792877,-13.248207455198202
252,-7.892579443978461,-19.20468031572391
253,-16.00329355241388,-13.55879788833748
254,5.6835692844457535,-15.525881870029604
255,14.220920977179013,-12.859562297815256
256,17.253997862312108,-9.800486113190827
257,-5.895534240395093,-12.176198349417831
258,0.20773709709847366,-17.121076665884992
259,16.716419834009617,6.554382291081117
260,20.048591348087037,11.928091437770393
261,15.19236677776544,13.647642211265325
262,18.70562113122414,-6.065120661892621
263,-13.706364920220969,-10.94598113010982
264,14.76745786810385,-7.444923113946492
265,2.6898434509198568,-4.131998170708629
266,9.705174207873611,2.7014843314013284
267,-6.356388097568549,3.171756178188425
268,-15.085123994896435,5.271908675680915
269,-11.25564397739076,1.6616634571613367
270,6.138692179723213,-5.342997472118197
271,6.568066163942809,18.153305974583702
272,7.677591318450197,20.077166975362385
273,-1.5294120635717559,15.420571627794422
274,5.604297251156248,15.22259297560772
275,10.207822140125948,-2.759317293391992
276,5.695276207061248,9.313346328262911
277,-7.083706138580236,15.684885688720431
278,-4.331731719003371,14.197628087723807
279,4.7759228358830255,1.7362240008136465
280,3.310013133434552,15.037535281667926
281,15.642718106771323,13.191447721174665
282,10.39884234648844,15.392969158802776
283,18.23632417198598,10.029208642641608
284,14.299475729073443,8.744912404843177
285,-10.300159292535703,15.787891227082877
286,10.797854954931433,22.060641550799303
287,1.0805565031309772,21.083469677088388
288,12.21609429744679,19.152217512021718
289,23.196657861070705,2.3945318841454393
290,-17.323959486258058,14.156165227885161
291,23.77959898313898,-0.7318561233024404
292,-21.588205045077707,1.4760543923605904
293,-12.782921145769365,-6.246104199821164
294,-8.391832205946505,-10.645597208439943
295,-22.198662146558906,-1.2226758250057463
296,7.389397567556539,-10.575107302654738
297,-21.991907120928136,0.24263827350337325
298,13.360766299866544,-9.209860735296019
299,3.8216331366435563,-18.328446782020116
300,-23.37735343721178,-6.800232255210628
301,-16.720723490821857,-6.151204611769967
302,-16.464533353690083,15.166175794761457
303,19.396947269981467,-2.7986870745453776
304,-5.302023408756046,-18.472005031143894
305,1.9115371300629107,-4.789238435557637
306,-13.256419745916851,8.960216559049362
307,-3.4411739958687804,-0.1212162076175182
308,-12.326900619630011,14.12016610136311
309,-8.43824578952523,-0.31292570302008454
310,11.74913156617473,-1.4069604414677153
311,8.581812097979547,-0.43431776460675525
312,-19.429185101071543,4.853610191228277
313,-13.472431746825256,-9.668117571439733
314,-8.722799531377623,-14.213608251883505
315,-2.88246464879653,-9.759876257792781
316,0.3538021299615347,-9.891401237468399
317,-5.88688643542516,-7.268831599450162
318,0.758850174968956,-7.940938088391648
319,-11.079236327923537,-8.479411874649537
320,3.9152275581804927,-11.502967834460248
321,-7.204271811577182,-13.373956771870835
322,-7.637570076863982,-17.611265806997185
323,-9.026750411171914,-13.196766302692419
324,11.736582729886376,-9.339159259708678
325,-1.3497683123957682,-8.145919964981422
326,-12.539306873184142,-15.7481337580695
327,-4.153435367866188,-14.002365345371249
328,-10.131457327214205,-19.790614150649546
329,-5.144495367724881,-12.006844896498697
330,-6.197499329590148,-17.407005716868813
331,-2.4874204432885207,-15.38148670923057
332,-2.751736661007165,-21.67123297819573
333,2.482088142660742,-18.288249537418725
334,-4.260834931559966,-17.768382720191603
335,-5.352867107192754,-18.053423781881083
336,-13.240727109904903,-18.23405288830607
337,-1.8792961219238402,-21.049224490528033
338,-10.940456680946482,-11.726928165060949
339,-8.93656319644948,12.60284458532619
340,-16.3030354970515,4.263816840446229
341,-10.145169131857246,-15.01319476314191
