,Dim1,Dim2
1,1.2917114,0.8406121
2,1.0336221,0.44292107
3,-0.86464524,-0.8493402
4,1.496604,-0.26739952
5,4.148368,1.7949864
6,4.5203285,1.2745595
7,2.17676,0.8345588
8,-1.3939034,-0.6806364
9,-1.364049,-0.11239548
10,11.350267,-8.872777
11,10.730756,-8.420903
12,2.5409477,-3.8647895
13,2.5742064,-3.9070518
14,1.9874785,-0.10514889
15,2.7773278,0.38990718
16,-0.54952174,-3.1885042
17,-1.5311819,0.7537446
18,3.8797264,0.75088286
19,3.2996783,0.8377896
20,1.4198041,-0.52737653
21,3.7687056,0.6469568
22,4.400477,0.5545858
23,5.0198083,10.361036
24,4.405357,9.35189
25,5.0260105,10.393416
26,11.190525,6.343769
27,11.248099,6.3313017
28,10.167129,-7.6763015
29,7.920783,-9.650937
30,6.9944882,-9.257426
31,6.326784,-9.323427
32,11.73828,2.469559
33,11.511406,2.3832757
34,11.060437,3.258575
35,-2.388368,-4.3942857
36,-3.4027913,-6.9792304
37,11.572985,3.4268894
38,12.041863,3.5483775
39,-2.2755785,-1.0252144
40,2.7800686,7.283059
41,-8.207128,-5.307735
42,2.1897876,3.1916993
43,6.7709084,4.476338
44,-0.08450088,5.6302876
45,2.196537,5.943447
46,3.567128,-1.053813
47,2.626946,4.86867
48,-1.3040228,5.15349
49,8.443329,1.7290375
50,-0.62780035,-1.4234065
51,3.3998501,-11.65408
52,5.2107325,-11.497675
53,5.439571,-6.4000363
54,-0.35995483,4.1433005
55,6.0174446,1.4353255
56,14.329474,1.9120911
57,0.62870675,-5.1181264
58,-1.2313211,4.0977635
59,7.503405,-2.9200754
60,8.140172,-3.4252427
61,8.128162,-3.6722815
62,8.985863,-4.071544
63,8.751228,-1.4162518
64,5.76801,-0.38756615
65,-7.6880307,13.1005
66,-0.38446182,8.564398
67,-6.7414494,14.08058
68,-8.265863,11.138992
69,-8.204343,13.521742
70,-4.4276214,14.8318
71,12.824925,-0.03507037
72,-7.7370424,8.782953
73,-7.3207464,8.715294
74,-5.409421,11.066749
75,-3.3011203,14.141462
76,-5.7850714,13.882835
77,10.510967,-3.0811229
78,10.080977,-2.9132283
79,10.195676,-1.6988373
80,-0.01959658,-2.0849311
81,13.085093,-3.1291726
82,1.5497625,10.564796
83,-5.0911,14.319776
84,11.309139,-0.512564
85,11.607839,-0.22611745
86,-3.7360845,10.162975
87,-6.0705853,9.077546
88,-6.169683,9.119065
89,-6.326204,8.244042
90,10.566582,0.39578894
91,-5.5383863,2.1680436
92,4.73825,-0.3343242
93,1.5188951,10.581001
94,-3.4215183,1.7378165
95,12.009082,-3.8305893
96,12.178346,-4.6563625
97,-6.5462236,7.9731846
98,11.324586,-2.0476265
99,13.189062,-3.4708169
100,13.193461,-3.477264
101,-8.056208,6.2406135
102,-12.974091,5.953936
103,-10.212674,-1.0489075
104,-9.37693,-1.1452608
105,-7.0608177,6.872106
106,-2.4702058,0.33051163
107,-3.6335976,3.2552104
108,-6.0962987,5.219387
109,7.7304816,-1.2382479
110,5.859655,2.1897686
111,7.1347313,-1.1000398
112,-10.04042,5.980466
113,0.1091224,-1.2064513
114,-9.31392,-1.2220161
115,-8.971346,6.9263215
116,-8.470742,6.9887924
117,-9.522392,5.8448215
118,-10.1718,5.8179955
119,-7.548089,6.334103
120,-8.856035,5.414783
121,-13.852161,1.9350718
122,-10.018915,4.767049
123,-9.684787,-1.6675117
124,-9.177162,-1.531294
125,-11.274019,5.6526837
126,4.0741386,-7.26175
127,0.9866855,-3.6384718
128,4.7776914,-7.849108
129,2.617094,1.8407847
130,7.084378,-8.712619
131,7.3831315,-7.675854
132,-5.40628,-5.074159
133,-1.2464937,1.9237664
134,10.624574,-9.15993
135,-1.0066905,2.2415917
136,5.390887,-9.770446
137,3.1934733,-7.822184
138,5.0810475,-10.2753
139,4.819731,-8.046781
140,6.900384,-3.662867
141,6.0798926,-8.251359
142,5.518593,-8.895633
143,-4.7545943,9.378757
144,-5.1265917,9.240099
145,-4.832845,9.7452
146,-6.236769,10.343414
147,-6.1448665,10.089128
148,-6.579129,10.236519
149,-1.6695473,10.622588
150,-1.7990556,10.378183
151,-1.3880455,10.233306
152,-2.3170662,2.171931
153,-2.0897574,10.00365
154,-0.7010692,6.7922893
155,-0.69095397,10.604815
156,12.629233,-0.95892024
157,8.678428,0.07275428
158,12.684836,-0.95446986
159,-0.27163985,10.694947
160,-1.8989477,10.913519
161,-0.38709682,-9.704881
162,15.131552,-6.082172
163,13.982146,-5.912659
164,14.533256,-5.6973305
165,-0.8666733,-12.243695
166,12.138313,-5.833773
167,13.012325,-5.203652
168,-0.8675881,-12.228855
169,-11.782197,6.596487
170,4.1509337,7.125904
171,2.0752347,-2.1957564
172,5.4592,6.5109105
173,7.444307,-6.444936
174,3.8298478,6.4237485
175,1.6634731,4.8022804
176,1.6314414,-4.988338
177,-1.5410585,3.6287909
178,6.284324,6.612282
179,-3.28294,4.531492
180,4.7887425,3.714908
181,3.7210934,5.3012676
182,5.314669,3.6278691
183,-2.5218475,5.5220513
184,2.9736514,3.8692229
185,2.3960955,4.4642906
186,3.8535428,6.405365
187,8.127155,3.5450242
188,8.3063345,4.26523
189,5.3034606,5.342352
190,2.8824713,-9.745182
191,3.2600229,-5.527996
192,3.3647768,-5.745186
193,9.750831,1.888663
194,9.469576,2.06227
195,1.0433245,4.9153476
196,1.1843061,4.4114447
197,10.377608,-4.800852
198,0.5975153,1.921962
199,0.73812723,2.1869166
200,5.91719,0.985531
201,6.802624,-2.4618907
202,6.5681477,-1.993732
203,6.408115,-1.7008166
204,-7.142648,5.0157547
205,-7.6475763,4.0642285
206,5.8117676,-5.130233
207,6.757577,-4.803338
208,5.893695,-11.377425
209,6.7026954,-5.3193297
210,4.9205527,-3.6291988
211,5.102714,-3.8338485
212,4.1496415,-2.775597
213,7.660983,-4.1868267
214,7.3885484,-3.418371
215,6.872682,-6.0069523
216,-6.148828,13.199635
217,-7.4545717,11.871148
218,-6.789416,12.262077
219,-6.0536385,13.5336485
220,-3.687169,12.2734375
221,-7.0493054,11.694867
222,-6.324851,13.059702
