,Dim1,Dim2
MH0166,21.549082,10.478236
MH0167,21.41976,10.670177
MH0168,20.829803,10.230439
MH0169,21.262583,10.346488
MH0170,21.095564,10.683022
MH0172,21.055536,10.837353
MH0173,21.018288,10.303836
MH0174,21.238922,10.590311
MH0175,20.761438,10.298144
MH0176,21.384878,10.547387
MH0177,21.202309,10.7034855
MH0178,21.571583,10.641132
MH0179,21.53565,10.498669
MH0180,21.490393,10.61756
MH0181,20.832066,10.771683
MH0182,21.61427,10.6184
MH0183,20.916824,10.811133
MH0184,21.06379,10.748542
MH0185,21.175257,10.847164
MH0186,21.536922,10.468347
MH0187,21.121323,10.268809
MH0188,21.257013,10.950387
MH0189,21.017275,10.142196
MH0191,20.997154,10.596421
MH0193,21.445642,10.873427
MH0195,21.369192,10.908948
MH0196,21.105492,10.893587
MH0197,21.001402,10.854673
MH0198,21.468258,10.574232
MH0199,21.602545,10.676675
MH0200,20.98789,10.527881
MH0203,21.314949,10.904193
MH0204,21.148457,10.9263
MH0205,21.414707,10.750926
MH0206,21.153091,10.857737
MH0211,21.385736,10.400854
MH0212,21.396069,10.996181
MH0217,20.969055,10.427885
MH0220,21.282827,10.523847
MH0224,20.856627,10.328464
MH0227,21.593569,10.373892
MH0229,21.074753,10.966312
MH0230,21.423542,10.925239
MH0233,21.268028,10.375588
MH0236,21.120049,10.864725
MH0239,21.649532,10.666015
MH0243,20.810806,10.307767
MH0244,21.20054,10.27551
MH0247,21.640303,10.467134
MH0250,20.965916,10.894155
MH0251,21.283041,10.6944475
MH0253,21.324934,10.946135
MH0257,20.85265,10.252759
MH0267,21.36458,10.766889
MH0272,21.236393,10.849486
MH0274,21.190931,10.844211
MH0275,21.411455,10.899062
MH0276,20.835367,10.261293
MH0277,21.254492,10.136702
MH0286,20.802849,10.511893
MH0287,21.058592,10.813835
MH0288,20.78277,10.190509
MH0289,21.331284,10.698101
MH0292,21.376087,10.607594
MH0302,21.418367,10.731172
MH0305,21.5176,10.803709
MH0307,21.09195,10.376548
MH0313,20.909311,10.3746605
MH0316,21.13156,10.595034
MH0318,21.305336,10.470495
MH0321,21.041836,10.471929
MH0322,21.018196,10.282082
MH0333,21.494326,10.42872
MH0403,21.48773,10.800574
MH0404,21.112383,10.379505
MH0405,20.843384,10.357077
MH0406,21.371008,10.941953
MH0407,20.709688,10.289029
MH0408,21.144342,10.72829
MH0409,21.130962,10.396906
MH0410,21.615913,10.44324
MH0411,21.199324,10.725009
MH0412,21.104185,10.846387
MH0413,20.775702,10.472357
MH0414,20.957598,10.206903
MH0415,20.97151,10.843193
MH0416,21.098257,10.540554
MH0417,21.13522,10.699582
MH0418,21.240421,10.89732
MH0419,21.219498,10.556527
MH0420,21.167006,10.428086
MH0421,20.746582,10.36467
MH0422,21.424875,10.637132
MH0423,21.138863,10.500657
MH0424,21.125233,10.890674
MH0425,21.51555,10.510456
MH0426,21.370947,10.907962
MH0427,21.018528,10.115084
MH0428,20.754335,10.343163
MH0429,20.932579,10.187118
MH0430,20.849243,10.160341
MH0431,20.999792,10.924098
MH0432,21.554676,10.7142
MH0433,21.199808,10.666598
MH0434,20.886549,10.873938
MH0435,21.348991,10.559126
MH0436,21.020327,10.447963
MH0437,21.347584,10.865595
MH0438,20.972696,10.898805
MH0439,21.000277,10.554925
MH0440,21.325552,11.052732
MH0441,21.201962,11.069898
MH0442,21.079226,10.759533
MH0443,21.063654,10.432225
MH0444,21.63929,10.3854065
MH0445,21.024817,10.701249
MH0446,21.491278,10.946378
MH0447,20.72703,10.367099
MH0448,20.953709,10.855222
MH0450,21.315762,10.874939
MH0451,21.298323,10.981804
MH0452,21.376806,10.828672
MH0453,21.457619,10.917432
MH0454,21.308191,11.037214
MH0455,21.491642,10.701462
MH0456,21.47364,10.376204
MH0457,20.928886,10.789604
MH0458,21.570467,11.038886
MH0462,21.551527,10.768978
G17953,6.9587097,-13.198196
G17954,7.0065613,-13.10462
G17955,7.0745854,-12.757737
G17956,7.372632,-12.92846
G17957,7.4054117,-13.178798
G17958,6.963463,-13.228119
G17959,7.4367495,-13.108967
G17960,6.911294,-13.298517
G17961,7.124134,-13.245105
G17962,6.9209495,-13.221505
G17963,7.194571,-13.0166645
G17964,7.0332,-13.053369
G17965,7.1103835,-12.71196
G26317,6.8669815,-13.042539
G26318,6.9264016,-13.529204
G26319,6.7815127,-13.797098
G26320,6.9670796,-13.649883
G26321,6.7891493,-13.825901
G26322,7.2577324,-12.69527
G26323,7.3942423,-12.501119
G26324,6.813901,-13.713367
G26325,6.757786,-13.480297
G26326,6.660698,-13.705339
G26327,6.6801224,-13.745791
G26328,6.6903543,-13.770497
G26329,6.7832556,-13.299417
G26330,6.826601,-12.982007
G26331,6.805315,-13.647976
G26332,6.7841096,-13.113182
G26333,6.7401314,-13.739323
G26334,6.8118224,-13.138858
G26335,6.6997905,-13.56852
G26336,6.9157968,-12.863521
G26337,6.7836046,-13.813823
G26338,6.685216,-13.823932
G26339,6.7186704,-13.733817
G26340,6.826606,-13.699009
G26341,6.7387137,-13.813032
G26342,6.701039,-13.745464
G26343,6.7196746,-13.551016
G26344,6.69306,-13.674426
G26345,6.7499285,-13.769031
G26346,6.724755,-13.4023905
G26347,6.714649,-13.622582
G26348,6.6910043,-13.777672
G26349,6.6703315,-13.7895155
G26350,6.7427573,-13.751063
G26351,7.0617175,-12.3532505
G26352,6.835617,-13.031752
G26353,6.867446,-13.31446
G26354,6.723437,-13.762848
G26355,7.051158,-13.284825
G26356,6.845532,-13.7312975
G26357,6.711222,-13.541766
G36563,7.572897,-13.74445
G36564,7.846925,-13.727771
G36565,7.968442,-13.616546
G36566,7.497049,-14.016184
G36567,7.416124,-13.893316
G36568,7.2573705,-12.731027
G36569,7.5917883,-13.643605
G36570,7.7588534,-13.667989
G36571,7.641195,-13.843426
G36572,7.7609134,-13.891156
G36573,7.5029116,-14.027902
G36574,7.4031467,-13.976038
G36575,7.4946713,-13.953304
G36576,7.8860164,-13.848127
G36577,7.417068,-13.8770275
G36578,7.4088793,-14.005788
G36579,7.413432,-13.963539
G36580,7.2885184,-13.889827
G36581,7.9275584,-13.41285
G36582,7.7377553,-13.511458
G36583,7.805456,-13.889334
G36584,7.072683,-13.462784
G36585,6.765014,-13.051169
G36586,7.8004413,-13.856209
G36587,7.473597,-13.348266
G36588,7.8081284,-13.182198
G36589,7.587817,-13.190944
G36590,7.4598427,-13.192051
G36591,7.3656816,-13.036974
G36592,7.606881,-13.821675
G36593,7.1982374,-13.871609
G36594,7.8878627,-13.676704
G36595,7.8694425,-13.669227
G36596,7.4360094,-13.989087
G36597,7.2591,-13.96406
G36598,7.115495,-13.795493
G36599,7.3798304,-13.694709
G36600,7.5533013,-14.008432
G36601,7.7161946,-13.717483
G36602,7.359816,-13.197403
G36603,7.646456,-14.076671
G36604,7.7387934,-13.51119
G36605,7.7680407,-13.915212
G36606,7.490051,-12.956126
G36607,7.8397026,-13.854037
G36608,7.335354,-14.003409
G36609,7.557233,-13.975949
G36610,7.8591833,-13.838666
G36611,7.4280934,-13.544892
G36612,7.813957,-13.960933
G36613,7.268851,-13.822781
G36614,7.34331,-13.969432
G36615,7.4055862,-13.842698
G36616,7.4708505,-14.057954
G36617,7.7129154,-13.589525
G36618,7.3573585,-13.211589
G36619,7.5122666,-13.5302925
G36620,7.791867,-13.92415
G36621,7.718761,-13.930394
G36622,6.766368,-13.201305
G36623,7.6254983,-13.862905
G36624,7.382289,-13.949646
G36625,7.7616496,-13.78638
G36626,7.2437844,-13.783365
G36627,7.6605844,-13.315679
G36628,7.5653048,-13.505834
G36629,7.8895288,-13.623788
G36630,7.4046054,-13.896771
G36631,7.505041,-13.474977
G36632,7.7236176,-13.8845825
G36633,7.7090445,-14.013388
G36634,7.4597287,-13.531677
G36635,7.7385135,-13.9272995
G36636,7.8517756,-13.87455
G36637,7.8518915,-13.921049
G36638,7.837207,-13.837308
G36639,7.7817316,-13.876704
G36640,7.8200803,-13.627195
G36641,7.9376235,-13.862414
G36642,7.967139,-13.725519
G36643,7.957939,-13.855641
G36644,7.8084707,-13.795601
G36645,7.7784495,-13.798204
G36646,7.345172,-13.835397
G36647,7.880187,-13.780137
G36648,7.7923884,-13.972251
G36649,7.9570303,-13.535172
G36650,7.8842406,-13.881404
G36651,7.9189725,-13.806916
G36652,8.015138,-13.513775
G36653,8.020163,-13.736002
G36654,7.5881352,-14.002211
G36655,7.682452,-12.909128
G36656,7.809116,-13.044144
G36657,7.8709536,-13.026426
G36658,7.0562167,-12.318095
G36659,7.4521294,-12.687973
G36661,7.6410413,-13.185478
G36662,7.548752,-12.592471
G36663,7.6901793,-12.9556675
G36664,7.7553005,-12.817238
G36665,7.8697424,-12.552756
G36666,7.6947594,-12.818343
G36667,7.587729,-12.831593
G36668,7.5495915,-12.952571
G36669,7.857742,-12.647518
G36670,7.8045025,-12.482475
G36671,7.8501573,-12.551211
G36672,7.760303,-12.844842
G36673,7.598328,-13.091658
G36674,7.842512,-12.524592
G36675,7.580976,-13.038886
G36676,7.7320385,-12.797402
G36677,7.865536,-12.436414
G36678,7.096931,-13.199267
G36679,7.8446,-12.552474
G36680,7.877053,-12.475932
G36681,7.891619,-12.479611
G36682,7.8296647,-12.429084
G36683,7.6149626,-12.89547
G36684,7.3740573,-13.211809
G36685,7.9379816,-12.608128
G36686,7.8284655,-12.462758
G36687,7.8306108,-12.53924
G36688,7.877719,-12.482991
G36689,7.77814,-12.869356
G36690,7.9154077,-12.596454
G36691,7.7060037,-12.564259
G36692,7.324393,-13.110914
G36693,7.618763,-12.885297
G36694,7.982512,-13.338529
G36695,7.577316,-12.698187
G36696,7.6344495,-12.750438
G36698,7.4996266,-12.704917
G36699,7.549092,-12.690468
G36700,7.560501,-12.90553
G36701,7.1424127,-12.638065
G36702,7.341511,-12.543892
G36703,7.9077616,-13.117146
G36704,7.1121664,-12.831231
G36705,7.6052394,-12.902122
G36706,7.46211,-13.781226
G36707,7.622108,-12.985074
G36708,7.6437235,-13.261153
G36709,7.8133745,-12.959057
G36710,7.8844686,-13.034707
G36711,7.6315794,-13.160825
G36712,7.5951166,-12.933777
G36713,7.4951887,-12.893044
G36714,7.593337,-12.784447
G36715,7.7848825,-13.034262
G36716,7.8101907,-12.9788
G36717,7.265371,-12.74284
G36718,7.880217,-13.007965
G36719,7.4715924,-12.789424
G36720,7.055991,-13.156516
G36721,7.0513067,-12.710329
G36722,7.8462067,-12.943953
G36723,7.6606503,-13.019511
G36724,7.447579,-12.671159
G36725,7.2534027,-12.947105
G36726,7.359184,-12.828827
G36728,7.0751553,-12.742362
G36729,7.715477,-12.98511
G36730,7.764018,-13.097188
G36731,7.298356,-12.703553
G36732,7.647116,-12.793166
G36733,7.6857443,-12.877576
G36734,7.511859,-12.969007
G36735,6.9328303,-12.962267
G36736,7.1882825,-13.283139
G36737,7.781332,-13.051552
G36738,7.698627,-12.862256
G36739,7.3709054,-12.677535
G36740,8.003417,-13.154194
G36742,7.6508064,-12.901249
G36743,7.726926,-13.037374
G36744,7.8116198,-12.908351
G36745,7.4005,-13.614206
G36746,7.8338976,-13.409031
G46934,7.745859,-12.424854
G46938,7.819859,-12.47022
G46939,7.0538397,-12.264063
G46940,7.0871444,-12.775707
G46942,6.9236693,-12.842451
G46943,6.8888674,-12.89248
G46944,7.093526,-12.351689
G46946,7.20445,-12.398422
G46947,7.3017397,-12.39926
G46948,7.030607,-12.259941
G46949,7.0440645,-12.458162
G46953,7.093377,-12.336597
G46954,7.343349,-12.443695
G46955,7.2199965,-12.299745
G46957,7.0971203,-12.385962
G46958,7.1910357,-12.447504
G46959,7.05059,-12.225273
G46960,7.043696,-12.200304
G46962,7.1883,-12.286201
G46963,7.1157007,-12.224629
G46964,7.141643,-12.309712
G46966,6.911512,-12.903684
G46967,7.18495,-12.544339
G46968,7.1551642,-12.279355
G46969,7.0708175,-12.53516
G46970,7.0144777,-12.831626
G46971,6.9208093,-12.801807
G46972,7.052905,-12.201834
G46975,7.823971,-12.408419
G46976,7.7093496,-12.466645
G46977,7.762657,-12.473748
G46978,7.7961283,-12.466333
G46979,7.6629663,-12.402617
G46980,7.492082,-12.421163
G46981,7.0629015,-12.932171
G46982,7.797041,-12.447545
G46983,7.5742173,-12.449373
G46984,7.753669,-12.42067
G47921,7.2437725,-12.624407
G51191,7.301812,-14.008924
G51192,7.3146825,-12.401176
G51193,7.39085,-12.529746
G51194,7.20571,-12.920938
G51195,7.3278346,-12.375475
G51196,7.5367193,-12.543615
G51197,7.5344834,-13.524138
G51198,7.4626813,-12.68527
G51199,7.444681,-13.380833
G51200,7.677974,-13.4713335
G51201,7.558026,-13.470025
G51202,7.6835794,-13.523099
G51203,7.1559854,-13.687677
G51204,7.1251044,-13.777351
G51205,7.194443,-13.916344
G51206,7.250976,-13.863556
G51207,7.2774706,-13.454732
G51208,7.314939,-13.894795
G51209,7.1814637,-13.879253
G51210,7.116194,-13.743376
G51211,7.565248,-13.32624
G51212,7.455573,-13.522432
G51213,6.9223013,-12.695614
G51214,7.123411,-12.704922
G51215,7.0890727,-12.37136
G51216,6.953931,-13.062323
G51217,7.5929794,-13.157305
G51218,6.9804816,-12.7182045
G51219,7.2591515,-12.553573
G51220,7.064177,-12.815312
G51221,7.2914453,-13.939095
G51222,7.8561497,-13.749066
G51223,7.148161,-13.068259
G51224,7.021625,-12.917541
G51225,7.2294707,-14.050452
G51226,7.2002883,-13.831108
G51227,7.3384414,-13.985674
G51228,7.0748677,-13.698737
G51229,7.2951484,-13.165773
G51230,7.5255423,-13.371548
G51231,7.3207955,-13.452345
G51232,7.5629797,-13.3763275
G51233,6.9645405,-12.886136
G51234,7.496408,-12.722952
G51235,7.21809,-12.578816
G51236,7.265982,-12.698644
G51237,7.4427137,-12.622389
G51238,6.98436,-13.347597
G51239,7.494291,-12.688595
G51240,7.3765163,-13.065366
G51241,7.198754,-12.6049595
G51242,7.472926,-13.191471
G51243,7.48198,-12.970904
G51244,7.8128295,-13.300463
G51245,7.400562,-14.0308275
G51246,7.4634576,-13.60891
G51247,7.408739,-13.345911
G51248,7.063482,-13.208964
G51249,7.206724,-13.429986
G51250,7.302131,-13.135295
G51251,7.3550725,-12.614958
G51252,7.554253,-13.7154255
G51253,6.8127875,-12.963794
G51254,7.193921,-13.221925
G51255,6.9638,-12.589926
G51256,6.9219174,-13.341626
G51257,6.925419,-13.226801
G51258,7.06822,-13.336906
G51259,6.8588424,-13.030863
G51260,7.1234,-13.667379
G51261,6.8148475,-13.233595
G51262,6.7751837,-13.105975
G51263,7.0307465,-13.776338
G51264,6.77979,-13.182955
G51265,7.03865,-13.2291565
G51266,6.7275677,-13.167265
G51267,7.0266547,-12.951912
G51268,7.5889835,-13.524111
G51269,6.748087,-13.1074705
G51270,7.0637293,-12.738561
G51271,6.711553,-13.183791
G51272,7.2500224,-13.448382
G51273,7.155247,-13.530091
G51274,6.78259,-13.054105
G51275,6.8320537,-13.049529
G51276,6.7454896,-13.285603
G51277,6.812285,-12.872201
G51278,6.79113,-13.049562
G51279,6.718177,-13.101198
G51280,7.130563,-13.649654
G51281,6.9097066,-13.372006
G51282,7.054385,-13.612834
G51283,7.0078216,-13.661366
G51284,7.1184897,-13.681692
G51285,7.110862,-13.779525
G51286,7.4889584,-13.612026
G51287,7.3206244,-13.153849
G51288,7.375553,-13.4598
G51289,7.2003193,-13.32692
G51290,7.4861207,-13.334943
G51291,6.936266,-12.834966
G51292,7.2795997,-13.521489
G51293,7.129699,-13.860727
G51294,6.912001,-13.429214
G51295,6.8077245,-13.018098
G51296,7.1022243,-12.8084
G51297,6.8831625,-13.080137
G51298,7.5251746,-13.493736
G51299,7.7360997,-13.635794
G51300,7.04798,-13.16149
G51301,6.8658657,-13.097784
G51302,7.3090005,-13.451725
G51303,6.837251,-13.091241
G51304,6.8432107,-13.065702
G51305,7.010864,-13.039117
G51306,7.211768,-13.041436
G51307,7.172326,-13.06807
G51308,7.188901,-13.794963
G51309,6.9125366,-13.094691
G51310,7.1158447,-12.704547
G51311,7.144432,-13.901926
G51312,7.26349,-12.530958
G51313,7.108805,-12.64789
G51314,6.9946227,-12.827701
G51315,6.9034796,-13.042661
G51316,7.0238366,-13.027054
G51317,7.233647,-13.84832
G51318,7.4141426,-13.422633
G51319,7.1106915,-13.8747635
G51320,7.370413,-14.066855
G51321,7.183963,-13.02825
G51322,7.2197766,-13.307093
G51323,7.1826215,-13.464347
G51324,7.2765894,-12.872031
G51325,7.4562454,-12.849789
G51326,7.0865045,-12.421922
G51327,7.220999,-13.9759655
G51328,7.4710765,-13.14869
G51329,7.0580144,-13.305554
G51330,6.969235,-12.71157
G51331,7.21473,-13.132674
G51332,6.9513087,-12.85083
G51333,7.254174,-12.992074
G51334,7.386482,-13.043029
G51335,7.3450913,-13.1051855
G51336,7.199564,-13.17729
G51337,7.3216205,-12.602461
G51338,7.3280597,-12.610134
G51339,6.9138002,-12.936994
G51340,7.4827986,-13.364558
G51341,7.124321,-13.280306
G51342,7.0081086,-12.781636
G51343,7.123816,-13.731281
G51344,6.895327,-13.023985
G51345,7.062036,-12.437936
G51346,7.040778,-12.394481
G51347,6.9896793,-13.38573
G51348,7.0385556,-12.464829
G54100,7.4961557,-13.381467
G54101,7.4507756,-12.975494
G54102,7.4210343,-12.495957
G54103,7.561123,-13.6037245
G54104,7.5356693,-13.441731
G54105,7.2054863,-14.051673
G54106,7.662661,-13.631919
G54107,7.6153607,-13.542947
G54108,6.9140635,-13.032395
G54109,7.2244425,-12.854197
G54110,7.1639743,-13.400232
G54111,7.489974,-13.849127
G54112,7.4772234,-13.366376
G54113,7.14222,-13.864002
G54114,6.8735185,-13.23193
G54115,6.8133154,-12.910584
G54116,6.994769,-12.845718
G54117,6.697097,-13.125984
G54118,7.2085714,-13.155979
G54119,7.5373507,-12.770021
G54120,7.60803,-13.336472
G54121,6.8519645,-12.824242
G54122,7.203192,-13.376282
G54123,7.285752,-13.946261
G54124,7.0726976,-13.782393
G54125,7.607391,-13.63608
G54126,7.60885,-13.473462
SRS011061,-9.067307,25.341434
SRS011084,-9.07185,25.427546
SRS011086,-7.365038,20.68238
SRS011090,-8.752359,21.664059
SRS011098,-9.416309,20.888
SRS011105,-9.410128,23.043365
SRS011111,-8.933028,23.524616
SRS011115,-7.29136,19.984522
SRS011126,-9.586405,20.272503
SRS011132,-9.192803,23.780191
SRS011134,-9.146759,25.426714
SRS011140,-7.079703,20.060902
SRS011144,-8.564781,21.465744
SRS011152,-9.553026,20.32906
SRS011239,-9.251131,25.685295
SRS011243,-7.7509975,20.344936
SRS011247,-7.9598308,20.565054
SRS011255,-9.485254,20.478575
SRS011263,-8.946793,23.870829
SRS011269,-9.097125,23.5865
SRS011271,-9.349712,25.53881
SRS011302,-9.147306,25.31419
SRS011306,-7.5278826,20.208536
SRS011310,-8.518279,21.282322
SRS011343,-9.289106,20.499626
SRS011355,-8.779315,23.605986
SRS011397,-9.325276,22.784203
SRS011405,-9.168962,25.38396
SRS011452,-8.989728,24.98191
SRS011529,-9.05178,25.345793
SRS011584,-8.603728,24.061691
SRS011586,-9.235908,25.435387
SRS012273,-9.487121,25.569054
SRS012279,-7.245647,20.535486
SRS012281,-8.751833,21.900127
SRS012285,-9.58172,20.266323
SRS012291,-8.710632,24.074398
SRS012294,-8.584928,24.151762
SRS012663,-9.260208,23.757671
SRS012902,-9.092871,24.857494
SRS013155,-9.370757,23.537289
SRS013158,-9.300819,25.326376
SRS013164,-7.560761,20.019817
SRS013170,-9.656457,20.191015
SRS013215,-9.107815,25.000656
SRS013234,-7.3119698,20.464788
SRS013239,-8.573217,21.466885
SRS013252,-9.534758,20.300356
SRS013258,-9.579726,23.334211
SRS013261,-9.565947,23.420883
SRS013269,-8.6556,24.110693
SRS013476,-9.0764265,25.358568
SRS013502,-7.5852456,20.43948
SRS013506,-8.555807,21.310791
SRS013521,-9.058864,25.596796
SRS013533,-9.654648,20.222553
SRS013542,-8.957723,23.805275
SRS013637,-9.011352,23.926554
SRS013687,-9.216481,25.362247
SRS013705,-7.1335464,20.23369
SRS013711,-7.6904564,20.543085
SRS013723,-9.56882,20.27488
SRS013800,-8.957362,25.44232
SRS013818,-7.1736064,20.198238
SRS013825,-8.059482,20.739746
SRS013836,-9.183936,20.862875
SRS013876,-9.466901,23.474388
SRS013879,-7.443028,20.013391
SRS013881,-8.503349,21.16271
SRS013942,-8.2377615,20.87461
SRS013945,-8.544447,21.177147
SRS013946,-8.493252,21.194338
SRS013947,-7.659597,20.170996
SRS013948,-7.5439277,20.173265
SRS013949,-9.39164,20.720207
SRS013950,-9.347388,20.713999
SRS013951,-9.446203,25.66612
SRS013956,-8.928991,24.00892
SRS014107,-9.094339,21.054169
SRS014124,-7.6511517,20.573675
SRS014126,-8.853859,21.843853
SRS014235,-9.488585,25.607704
SRS014271,-7.056509,20.20448
SRS014287,-9.508245,25.607155
SRS014313,-9.387773,25.58934
SRS014343,-8.958132,23.834755
SRS014459,-9.377999,25.560217
SRS014464,-8.904125,24.094904
SRS014465,-8.586662,24.096373
SRS014466,-8.7510605,23.510765
SRS014468,-8.081165,20.945883
SRS014470,-7.0543203,20.44731
SRS014472,-8.862169,21.20279
SRS014473,-8.631444,21.272526
SRS014474,-7.761645,20.989376
SRS014475,-8.500209,21.700005
SRS014476,-9.646771,20.25021
SRS014477,-9.063519,21.503386
SRS014494,-8.928487,23.537045
SRS014573,-7.2945905,20.064861
SRS014575,-8.413236,21.139263
SRS014578,-9.569638,20.577473
SRS014613,-9.110552,25.43124
SRS014629,-9.021309,23.9631
SRS014682,-9.304378,23.717525
SRS014683,-9.165639,25.499176
SRS014684,-7.304794,20.690268
SRS014686,-7.915913,20.872278
SRS014687,-8.794414,21.887558
SRS014689,-7.4137125,20.730465
SRS014690,-8.416828,20.806751
SRS014691,-8.85666,21.59767
SRS014692,-7.5728617,20.706244
SRS014888,-7.4574018,19.950956
SRS014890,-8.772327,21.44275
SRS014894,-9.316558,21.22663
SRS014901,-9.490105,23.52012
SRS014923,-9.583175,25.572618
SRS014979,-9.51947,25.603601
SRS015038,-7.1361637,20.621479
SRS015040,-8.529705,21.200962
SRS015044,-9.469469,20.338427
SRS015051,-9.066797,24.019938
