,Dim1,Dim2
G26330,4.6070294,-5.5119443
G26331,11.805363,-6.2709146
G26332,1.8813751,-2.5386963
G26333,13.622985,-7.322626
G26334,5.8254356,-3.185529
G26335,8.552554,-3.1713138
G26336,8.947161,-4.5939584
G26337,12.548128,-7.6771836
G26338,17.870926,-6.2913895
G26339,13.878413,-6.8911843
G26340,10.235789,-7.4476194
G26341,13.991877,-6.534438
G26342,13.868552,-7.5058436
G26343,4.363877,-4.5377893
G26344,9.382115,-8.084667
G26345,11.368444,-8.844651
G26346,4.5864196,-5.4682603
G26347,13.7231655,-5.332971
G26348,14.540589,-7.827854
G26349,16.339886,-5.070901
G26350,11.189924,-8.983819
G26351,5.016588,-7.3192215
G26352,2.519087,-4.723519
G26353,0.59173644,-3.4884539
G26354,14.530125,-6.8009443
G26355,6.3534956,-5.236422
G26356,9.283076,-7.7882195
G26357,9.69476,-2.690866
G36563,9.859501,-10.140364
G36564,9.857471,-11.148227
G36565,10.386845,-11.066994
G36566,6.673705,-7.6238766
G36567,3.7567685,-8.62868
G36568,6.8609157,-7.8315206
G36569,8.521908,-8.17662
G36570,9.422967,-12.026958
G36571,7.076342,-9.141283
G36572,8.720999,-10.562306
G36573,10.901087,-10.640101
G36574,8.385498,-10.047581
G36575,9.517307,-10.9522705
G36576,12.650697,-10.486615
G36577,9.906877,-10.418118
G36578,9.199421,-11.820728
G36579,8.720456,-10.219989
G36580,10.349085,-11.890857
G36581,10.4063,-10.680184
G36582,7.091249,-9.992701
G36583,8.951913,-9.560521
G36584,3.7573361,-5.4832916
G36585,4.70068,-4.209387
G36586,8.446746,-11.79701
G36587,7.1005983,-9.653491
G36588,9.655141,-7.119352
G36589,6.5647693,-8.064431
G36590,6.4275403,-9.558355
G36591,7.014278,-9.17363
G36592,9.066768,-12.076775
G36593,9.579817,-10.434989
G36594,7.8594832,-10.608885
G36595,8.117702,-10.019324
G36596,7.460937,-8.667256
G36597,9.831645,-9.879031
G36598,7.6115065,-7.300975
G36599,8.049797,-7.209923
G36600,7.851593,-9.698268
G36601,12.815017,-10.012947
G36602,5.9841166,-9.349289
G36603,7.113851,-11.024346
G36604,10.272756,-10.835648
G36605,10.457172,-11.501236
G36606,5.6261067,-9.83783
G36607,10.2655525,-9.635373
G36608,8.134829,-10.208755
G36609,9.236346,-12.593152
G36610,9.431441,-10.442544
G36611,10.1017685,-10.896705
G36612,10.259159,-11.662921
G36613,11.089281,-10.806201
G36614,10.338485,-11.236267
G36615,1.8705416,-6.5776873
G36616,9.108267,-9.905635
G36617,12.478176,-9.717001
G36618,6.6702123,-8.649695
G36619,9.473684,-12.119841
G36620,11.109894,-12.317588
G36621,8.135173,-10.201782
G36622,2.5397978,-5.0483823
G36623,9.506507,-10.477546
G36624,4.2320905,-6.5178804
G36625,8.235577,-12.796256
G36626,11.540627,-9.421602
G36627,8.772792,-9.152723
G36628,8.226846,-9.602701
G36629,10.414395,-10.761556
G36630,0.26716042,-5.165537
G36631,9.0943775,-11.288459
G36632,9.798879,-8.826308
G36633,9.510045,-12.962219
G36634,10.277875,-10.25324
G36635,10.726363,-12.740385
G36636,9.628151,-12.5839205
G36637,9.328204,-11.36524
G36638,10.460286,-10.465918
G36639,7.993322,-7.7785425
G36640,9.507549,-10.475664
G36641,12.378589,-12.632318
G36642,10.58202,-11.993041
G36643,10.216699,-12.970362
G36644,8.551938,-10.077865
G36645,12.591819,-11.003567
G36646,9.148675,-8.032683
G36647,7.299469,-9.004642
G36648,4.60015,-8.984693
G36649,10.484034,-12.234977
G36650,7.5303493,-11.1873455
G36651,9.280094,-11.016662
G36652,9.406747,-12.216939
G36653,11.320751,-11.661215
G36654,9.405986,-12.101445
G36655,9.690522,-7.580475
G36656,8.998508,-9.242205
G36657,7.382007,-7.48865
G36658,4.739936,-7.480471
G36659,8.008036,-4.8874226
G36661,8.200192,-8.118952
G36662,7.2597923,-6.7802343
G36663,8.336201,-7.5591354
G36664,6.0846972,-8.212607
G36665,7.74616,-6.5051384
G36666,8.119375,-7.9139676
G36667,5.6998134,-8.810528
G36668,6.049053,-8.456455
