,Dim1,Dim2
H10,0.02011858536281803,0.005811342229185204
H11,0.02029033983925385,0.005628053209415459
H12,0.02028689697680221,0.005600436832504793
H13,0.02004278786371648,0.00589288580459327
H14,0.01990258110339502,0.00609564369661719
H15,0.020452958053512573,0.005414452535840985
H16,0.02000203110842773,0.005941287321258721
H17,0.019409286905461117,0.006609282226723201
H18,0.019849179116755003,0.006162742726444858
H19,0.020297776291855103,0.0056283591158046925
H1,0.020554835215222875,0.005274366822294374
H20,0.02056168063093685,0.005234946935832736
H21,0.020205459428429485,0.005576674015163722
H22,0.021141040044669986,0.004571998706298458
H23,0.020301836641286333,0.005607632404061262
H24,0.019815423211755927,0.006173815139741149
H25,0.02114779172699486,0.004491100247206658
H26,0.02097141316638584,0.004775588807923129
H27,0.0216182454783254,0.004005250195970382
H2,0.02076771392878458,0.005041627037273882
H3,0.019995113997388923,0.005963038776901409
H4,0.020335444979957318,0.005520253979800671
H5,0.020878432177563952,0.004908281456825825
H6,0.02034302940035532,0.005525174054950821
H7,0.020552289895675983,0.0053096861380643795
H8,0.02140318565576404,0.0040995370260541505
H9,0.019984854272427792,0.005946342710323403
IT11,0.021283618164154205,0.004455127233350658
IT13,0.019653659993692445,0.006484940651698137
IT14,0.02047114029749556,0.005440710103788852
IT1,0.020237411854531748,0.005544310435315803
IT2,0.019214270206274073,0.00716078713481614
IT3,0.01873119629591074,0.007867042477424079
IT4,0.01909210956631781,0.007163788405090316
IT5,0.019014954655028674,0.007497750747877765
IT6,0.018398694396391427,0.008220202754841702
IT7,0.020565086535376077,0.005359732135170996
IT8,0.021091017930118916,0.00471967177514207
MH0002,-0.014114113906333117,-0.0173021586709957
MH0003,-0.014148478997822773,-0.017312460130464186
MH0006,-0.01409936515002009,-0.01738262492820925
MH0009,-0.014219284541740793,-0.01734347701962539
MH0011,-0.01415457923145678,-0.017305812859079613
MH0012,-0.014122643505339377,-0.017305337501548855
MH0014,-0.014061494994979851,-0.017394161668484683
MH0016,-0.014172184016949132,-0.017379831582748365
MH0020,-0.01416914454337921,-0.017356251560215245
MH0021,-0.014145217381325629,-0.01732051320177007
MH0024,-0.014159888005080746,-0.017250118007161072
MH0025,-0.014117482337429271,-0.01734953578736191
MH0026,-0.014098246735900455,-0.017377929726824684
MH0028,-0.01411296652660834,-0.017354594631245033
MH0030,-0.014190323729294423,-0.017279634866274204
MH0031,-0.014201686841247667,-0.017285548518136306
MH0032,-0.014172556575069436,-0.017293673332345053
MH0033,-0.014184969095195852,-0.017352919288310367
MH0034,-0.01414375566951877,-0.017333953280814222
MH0035,-0.014048629012299781,-0.017308525603550437
MH0036,-0.014168510529951207,-0.01726340901278255
MH0037,-0.014068461159329835,-0.017353028782098046
MH0038,-0.014144896792037008,-0.017276394102523365
MH0039,-0.014127599307457148,-0.01733786545837344
MH0040,-0.014123579980782647,-0.01735653186851655
MH0041,-0.01407178378529434,-0.017393143035800678
MH0042,-0.01416468122981799,-0.017255065916703366
MH0043,-0.014168037648973958,-0.017265572596481912
MH0044,-0.014218833146700851,-0.01724746921375515
MH0045,-0.014139192371133816,-0.01729503892754956
MH0046,-0.014139148880245133,-0.017329212612523605
MH0047,-0.014134631872863256,-0.01738199324519552
MH0048,-0.01410865750690227,-0.01733863824563879
MH0049,-0.014212272523539111,-0.017370407524179506
MH0050,-0.014110645157980434,-0.01734093207467298
MH0051,-0.014159368268349633,-0.01728843212959487
MH0052,-0.014150777505864196,-0.017308502062788195
MH0053,-0.014148504446197889,-0.01729041363142273
MH0054,-0.014140563479790199,-0.017310566174600656
MH0055,-0.014116252048390714,-0.017326702969361635
MH0056,-0.014107601644217429,-0.017314290210239867
MH0057,-0.014156701113722053,-0.01733657283687439
MH0058,-0.014141069477798618,-0.017373007534541237
MH0059,-0.014114165514125934,-0.01733390544645484
MH0060,-0.014159082770872022,-0.017323068379512908
MH0061,-0.014139910606228077,-0.01728460058671224
MH0062,-0.01409847296649391,-0.017384472491319414
MH0063,-0.014157849022043107,-0.017356072409347667
MH0064,-0.014137915576935826,-0.017362160695322305
MH0065,-0.01412804160063518,-0.017348324367056377
MH0066,-0.014116755292066522,-0.01731150284495873
MH0067,-0.014188672746494504,-0.017368011121768653
MH0068,-0.014230715939902779,-0.0173533999665798
MH0069,-0.014087171439979247,-0.017341060768669845
MH0070,-0.014089322591673293,-0.017298032159267573
MH0071,-0.014085418693557167,-0.01734953097579824
MH0072,-0.014166739381509742,-0.017317738457689223
MH0073,-0.014189029238214228,-0.017277721366645536
MH0074,-0.014182190532815336,-0.01733356959933249
MH0075,-0.014122278733329925,-0.017368969248682913
MH0076,-0.014135758500285703,-0.01734405964257448
MH0077,-0.014158709277680174,-0.01737059995785783
MH0078,-0.014127340038009122,-0.017276428550528432
MH0079,-0.014096655467786552,-0.017355602753439715
MH0080,-0.014142793944908518,-0.017335128828872923
MH0081,-0.014177964849893705,-0.017304085650338412
MH0082,-0.014142770222457754,-0.017316129795475015
MH0083,-0.01416146610759874,-0.01725582512394402
MH0084,-0.014127316632742975,-0.017362902789622027
MH0085,-0.0141103353262748,-0.017367197815667923
MH0086,-0.014153239859724456,-0.017367308483705077
MH0087,-0.014075175223856448,-0.017329910329036583
MH0088,-0.014206535517448224,-0.017300687395466613
MH0089,-0.014134705379417203,-0.017337063166001677
MH0090,-0.014144856270878055,-0.017309903477364604
MH0091,-0.01412899795241329,-0.01731214372720491
MH0092,-0.014143189346269075,-0.017357160169485027
MH0093,-0.014076885149507001,-0.01733992122062858
MH0094,-0.014122219674161628,-0.01737178482905653
MH0095,-0.014135434933253203,-0.0173204066651754
MH0096,-0.01424565542118773,-0.01732704718650757
MH0097,-0.014143575706070024,-0.017329873445832422
MH0098,-0.014078207179220252,-0.01739727587668604
MH0099,-0.014094462715136967,-0.017360244058141086
MH0100,-0.014124561681215987,-0.017329969416397258
MH0101,-0.014173937219146697,-0.01735490939673511
MH0102,-0.014136382599346213,-0.017300929993392267
MH0103,-0.01411756341816379,-0.017382286434439276
MH0104,-0.014058167548030118,-0.017387146875603107
MH0105,-0.014119758875481605,-0.01739510094716907
MH0106,-0.014092694552317134,-0.01746891133045853
MH0107,-0.014139801532022447,-0.017319724672005016
MH0108,-0.014111143875141285,-0.01731757514922068
MH0109,-0.014199263732216983,-0.017331024686987592
MH0110,-0.014172814150047027,-0.017388516636792486
MH0111,-0.01415092013940765,-0.01729983267957739
MH0113,-0.014130288522369706,-0.017318275631498785
MH0114,-0.014098842070095974,-0.017361096572873744
MH0115,-0.01405442387438484,-0.01732376457221724
MH0116,-0.014117840045730265,-0.017298432206209923
MH0117,-0.014128952929818752,-0.017341272382497025
MH0118,-0.014137537311493437,-0.01737408910386373
MH0119,-0.014128561177174207,-0.017346309573049255
MH0120,-0.014133681351833354,-0.01733561173515272
MH0121,-0.014125991733713959,-0.017257759419622303
MH0122,-0.01415224624036467,-0.017365915687942057
MH0123,-0.014112917977194021,-0.017315211383121674
MH0124,-0.014102991408864878,-0.017326771691347116
MH0125,-0.014089010365939873,-0.01728446762142897
MH0126,-0.014205332997469256,-0.01728386767401229
MH0127,-0.014167277644112398,-0.017295917195364028
MH0128,-0.014144458704308666,-0.01730044907355805
MH0129,-0.014175136030901151,-0.017326929370561045
MH0130,-0.014176120555537453,-0.017263409336687647
MH0131,-0.01417709801040587,-0.0173618357490682
MH0132,-0.014179375336183667,-0.017300361502453954
MH0133,-0.014141396465029684,-0.017275464225540164
MH0134,-0.014195640114385162,-0.017363655165202687
MH0135,-0.014130861120186477,-0.017336570718772926
MH0136,-0.014173608277847199,-0.01737150923739347
MH0137,-0.014144524093810784,-0.01730044648152509
MH0138,-0.014139221762534432,-0.017213500841787823
MH0139,-0.014179806569138004,-0.017181693137268767
MH0140,-0.014097526119083974,-0.017331232021539907
MH0141,-0.01417931645030678,-0.01729070629342814
MH0142,-0.01418463054925662,-0.01733149179399837
MH0143,-0.014148050297751335,-0.01739335351899188
MH0144,-0.014170617586626634,-0.017310335487852758
MH0145,-0.014085268612031637,-0.017363589386685998
MH0146,-0.014158317981882655,-0.017317402368560855
MH0147,-0.014130870486280318,-0.017363286164233584
MH0148,-0.014087190553072976,-0.01735098429942428
MH0149,-0.01408323568742689,-0.017344602487353943
MH0150,-0.014105024241968973,-0.017431117896799835
MH0151,-0.014130155950525494,-0.01731804703725968
MH0152,-0.014122980507614461,-0.01731485513213482
MH0153,-0.01415861273831746,-0.017307153181953198
MH0154,-0.01408220813133459,-0.017354248444157238
MH0155,-0.01406472792769409,-0.017418146276915278
MH0156,-0.014202686549169558,-0.01731874107810792
MH0157,-0.014157254343597823,-0.017323328723388386
MH0158,-0.014111971103364445,-0.017345303532763156
MH0159,-0.014076065760553333,-0.017328999207103308
MH0160,-0.014153214660257934,-0.017319623460102018
