,Dim1,Dim2
0.143653753,0.029737620888424614,0.06210037836259649
0.14702231,0.028708642871218566,0.06479736709991407
0.184291216,0.024645684515750593,0.0489430349022401
0.298213639,0.021605818401179918,0.05337579675863846
0.096961162,0.03019343891504603,0.04904548104514475
0.320504299,0.02103996985265305,0.05426675691098641
0.158139412,0.02284379662828545,0.049237006856635915
0.392745748,0.020694985319759714,0.050038817855859924
0.157887486,0.00960860278428431,-0.10230518086629106
0.131030036,0.0526112803501392,-0.017631797021591268
0.158711195,0.01356224871514649,-0.10544089914462809
0.145634155,0.027803067255059256,-0.10897446169168327
0.223806414,0.014899661918195105,0.020201732336712547
0.168680259,0.03091933815921575,-0.09938703308293151
0.233277015,0.028909995372578483,-0.07884101353147495
0.200369692,0.01776321508278649,-0.057407183217330154
0.316768273,-0.0026321427484515695,0.06958469335403904
0.194066268,0.03486960560173613,-0.07218469829183904
0.358274708,-0.00547299291595961,0.06896665690908868
0.212173856,0.026419818689697755,-0.07225843357100309
0.185236477,0.030432934471537686,-0.0947575438487783
0.399751064,-0.0013216016671420048,0.06802249727891888
0.162430293,0.03547680025912112,-0.03510410825999677
0.166772091,0.024190033274280032,-0.05342186655949445
0.133241192,0.04317397209131222,-0.02297974407279265
0.128805821,0.017156331724276268,-0.07491529876858294
0.164404099,0.025282414969916785,-0.04752635766466732
0.156881953,0.0175783094835368,-0.06109031566654184
0.177804673,0.07005455708323217,0.06596558663031934
0.184278554,0.029130035129994666,0.054626179721976836
0.144011251,0.05826911286089765,-0.03768649062029957
0.097187308,0.01744574237079908,-0.047023082056042095
0.201215025,0.015075473398178517,0.0258347427812501
0.282034562,0.018346911845392694,0.04481570834415597
0.116335271,0.04445575398154971,0.05109805138271644
0.261063168,0.020666900780953713,0.04765106963081782
0.187286673,0.02142345231245178,0.02607823802722054
0.211560892,-0.0032954662544654343,0.06659737727368187
0.236678421,0.0022671289565030475,0.016028849800312692
0.397721938,0.011505180544458933,0.01817370768107312
0.212903206,-0.16424963949691684,-0.0023442551194981912
0.33614184,0.00027300401343731753,0.007973339235715608
0.19280862,-0.01631161461890794,-0.0006265394497432387
0.241583785,-0.16639053546934315,-0.0029692301044436206
0.16408537,-0.005218210184775859,-0.018342583670672128
0.229413461,-0.02760002834368771,0.009047542622516043
0.195689417,-0.04753124099421135,0.012332675531580845
0.212969093,-0.0287023118169941,0.0036377074631963697
0.212621006,0.01906478752489772,0.025683288470459614
0.195768403,-0.1493665936174997,-0.0020312009197626193
0.226868376,-0.004388055527502387,0.014622323577866804
0.199164589,0.01722574317511998,0.02397392516642511
0.186063878,-0.15975584831076742,-0.007100590997715889
0.23828966,0.021935220202317845,-0.024522223550682228
0.26669631,0.01370441263788715,0.021607205841314536
0.20639537,-0.14696187588660634,-0.009183051324936102
0.186635884,-0.0022356553577276973,0.012184188594206825
0.264309776,0.015800394175063626,0.022559817816427644
0.193379751,0.033260830393895255,0.028970337979894397
0.194610012,0.011473367220781943,0.02505876693819762
0.199299308,-0.013162040995328722,0.0424761304896604
0.351741748,0.015443008784975612,0.021933272366305774
0.226552244,-0.011245293349727821,0.03391908610463512
0.180184249,-0.009557431102810222,0.03019741967660697
0.167803979,-0.009644068453642,0.025438332218387434
0.271912999,0.016814891000128212,0.02203874979291035
0.182379021,-0.1495019640674133,0.0036744805231395568
0.173033403,0.026532574707973697,-0.02895005179643061
0.386920248,0.015185891751853366,0.031113871464820374
0.215584057,-0.12485863476996939,0.007555427836322271
0.302870431,0.015154114130784014,0.030072614660934305
0.197235849,-0.005810335882895122,0.07248756696014073
0.198128102,-0.002049623463803291,0.08063320999616597
0.194938957,-0.004564084674004266,-0.017211918031492145
0.509628974,0.01494420107827477,0.021627759285314428
0.192594743,-0.002128407259109339,0.07458432246677248
0.159001032,0.018303977641505747,-0.03231663601775186
0.20822705,0.031881270936275956,-0.08741177015874323
0.142549187,0.024045303169761584,-0.10735528265568757
