,Dim1,Dim2
0.143653753,-17.498985,9.994561
0.14702231,-18.495028,14.6405115
0.184291216,-12.746705,3.397476
0.298213639,-10.995177,-1.2647842
0.096961162,-15.062868,12.71147
0.320504299,-11.830369,-0.8632056
0.158139412,-15.059097,4.7363276
0.392745748,-10.986843,-1.8112577
0.157887486,20.965065,-8.1165495
0.131030036,13.492059,-0.35239467
0.158711195,20.249178,-8.242189
0.145634155,18.321314,-6.349921
0.223806414,-7.7909536,5.913017
0.168680259,15.600987,-4.627356
0.233277015,11.785345,1.3996422
0.200369692,6.380017,-1.8091779
0.316768273,-12.038734,-5.5834093
0.194066268,15.109135,-0.3843842
0.358274708,-10.374122,-2.2592092
0.212173856,8.155176,-3.5370142
0.185236477,15.937298,-4.358399
0.399751064,-9.971375,-4.544922
0.162430293,9.215115,1.6482469
0.166772091,12.663008,-4.2403016
0.133241192,11.988593,0.38355803
0.128805821,16.126106,-7.5726395
0.164404099,10.672815,-5.158356
0.156881953,12.717164,-6.6646004
0.177804673,-14.361855,28.322653
0.184278554,-13.673082,10.731361
0.144011251,18.393473,1.4455563
0.097187308,15.5543165,-10.335063
0.201215025,-8.327339,7.293867
0.282034562,-7.980671,0.44816285
0.116335271,-16.143656,15.364367
0.261063168,-11.094977,-1.477
0.187286673,-5.998277,16.06209
0.211560892,-10.76695,-9.439803
0.236678421,1.2134022,-3.288625
0.397721938,-4.352448,4.3741326
0.212903206,-17.10919,-15.4939165
0.33614184,-2.0124168,2.6848502
0.19280862,3.3258734,-1.5786144
0.241583785,-19.2496,-14.789765
0.16408537,9.817551,-2.30021
0.229413461,5.2042294,5.6284914
0.195689417,-5.699256,-7.753674
0.212969093,6.6608653,-0.41294888
0.212621006,-2.1510277,14.668749
0.195768403,-14.425965,-14.227236
0.226868376,5.197918,-4.029884
0.199164589,3.9192593,7.9528675
0.186063878,-15.701196,-15.947877
0.23828966,9.9243145,-1.5678916
0.26669631,-5.9651947,3.441502
0.20639537,-9.991194,-13.04675
0.186635884,4.803195,-6.3926415
0.264309776,-9.707754,6.789502
0.193379751,7.232955,-5.051027
0.194610012,9.145748,1.7364986
0.199299308,12.965312,-7.028811
0.351741748,-11.993444,0.9761016
0.226552244,9.912123,-4.8225102
0.180184249,11.018361,-3.4588554
0.167803979,11.043272,-4.0221605
0.271912999,-10.129007,13.984523
0.182379021,-17.190552,-14.83253
0.173033403,10.531654,-2.919818
0.386920248,-9.898259,-0.57089263
0.215584057,-10.322969,-15.390686
0.302870431,-13.615433,3.9233513
0.197235849,-10.315472,-4.3921156
0.198128102,-16.247599,-10.112815
0.194938957,11.133375,-4.3706255
0.509628974,-4.2282825,12.165668
0.192594743,-14.038797,-11.706628
0.159001032,11.837604,-6.304721
0.20822705,14.380344,-6.1786313
0.142549187,17.990307,-8.174078
0.099284411,17.789661,-0.42149878
0.221418993,-16.348696,-13.360913
0.111582155,16.102901,1.848105
0.151391058,-13.60662,-12.81453
0.269404504,3.504987,14.737546
0.195134744,-11.859223,-14.39921
0.085129617,17.348204,13.652872
0.369122696,-7.753271,-0.50463
0.114557532,18.844076,13.349524
0.188892967,-15.078093,-17.853952
0.11550157,12.771513,22.560692
0.125893062,2.1988854,24.588913
0.140476272,0.8659234,28.218733
0.146857671,-13.1094265,27.038927
0.1782417,-11.839496,23.577763
0.153963023,-14.10372,23.342405
0.239530442,-9.1729555,-13.815735
0.162186184,-13.050425,21.389196
0.186111035,3.2229674,-18.302557
0.16347394,22.350208,-10.014096
0.149539803,24.11873,-8.406638
0.168466302,24.024464,-7.49042
0.149125122,23.027437,-7.624996
0.115850233,22.526999,1.2617165
0.182924284,-21.064644,-17.392332
0.144771557,28.13226,2.6590483
0.102271632,27.644524,7.2998652
0.186048495,-23.8206,-19.563972
0.104006343,24.83337,4.149654
0.181848989,-1.0828712,22.199791
0.18494763,0.008165779,24.37712
0.486272158,-5.408906,-1.6242441
0.11923056,-10.527452,21.62953
0.165901737,-10.3733635,-13.038505
0.116266715,-10.087469,23.465235
0.130902492,-15.417258,-19.041773
0.186098549,2.9270415,8.519274
0.17062231,8.285855,10.247484
0.164402008,12.264467,-13.095133
0.144632029,19.194988,-9.626595
0.126390516,8.422498,4.2906675
0.166343866,-19.694382,-14.143125
0.172504776,10.285359,-4.552047
0.152995651,10.294409,17.991371
0.190885426,-9.789817,-13.969499
0.205596004,10.694519,6.0825667
0.845473817,-6.2297907,-2.809537
0.840591907,-6.127909,-1.8439955
0.879842647,-5.8387265,-2.0666332
0.931345898,-5.817806,-2.3044803
0.31322054,-7.808601,-6.2092576
0.931546878,-5.7340555,-2.2054458
0.306450712,-9.819861,-2.242296
0.36630683,-10.613454,-0.06887492
0.280026637,-12.458082,6.0453587
0.304664175,-3.1139016,-1.4947045
0.168685964,-1.95012,10.18872
0.186912395,-12.934578,-12.663597
0.279590026,1.172947,-1.9310331
0.295473586,3.7365046,-1.4760294
