,Dim1,Dim2
0.143653753,1.9831973,5.7199316
0.14702231,2.0297616,5.7606463
0.184291216,2.5621889,3.5727222
0.298213639,1.4350897,2.9618573
0.096961162,3.1067462,4.5732365
0.320504299,1.3266273,2.9252045
0.158139412,1.1666318,4.1876025
0.392745748,0.60299534,3.2020414
0.157887486,-6.4919567,-0.35455295
0.131030036,-4.782302,4.754508
0.158711195,-6.472237,-0.29803863
0.145634155,-5.7444673,1.2815329
0.223806414,7.720588,0.31355488
0.168680259,-5.6445875,1.4349129
0.233277015,-2.6628954,1.7001008
0.200369692,-2.8176692,1.5862061
0.316768273,5.337567,-1.6319158
0.194066268,-4.0575185,1.205773
0.358274708,5.2857323,-1.0512505
0.212173856,-3.260511,1.5845045
0.185236477,-4.788695,1.5665772
0.399751064,5.292465,-0.9145229
0.162430293,-3.083432,4.1572504
0.166772091,-4.4472294,-1.3381826
0.133241192,-3.1729372,4.2807627
0.128805821,-5.1141624,-1.4097035
0.164404099,-4.1306686,-1.7297033
0.156881953,-4.066088,-2.123299
0.177804673,3.4952543,9.3585005
0.184278554,0.8669339,5.5435596
0.144011251,-7.836926,4.465045
0.097187308,-6.228009,-3.2996829
0.201215025,2.6873808,1.7075031
0.282034562,0.6710161,1.725445
0.116335271,4.472538,6.46784
0.261063168,0.431655,1.8009511
0.187286673,9.920092,4.021171
0.211560892,6.910969,-1.263033
0.236678421,-3.0563357,-7.536591
0.397721938,1.9109418,-1.6701701
0.212903206,3.8437076,-6.722517
0.33614184,1.2758636,-2.2283826
0.19280862,-5.1767035,-6.8477955
0.241583785,4.3066263,-6.7222424
0.16408537,-5.32779,-6.321713
0.229413461,-5.6821895,-8.2618065
0.195689417,-5.405822,-9.166101
0.212969093,-5.5508966,-8.152489
0.212621006,9.927105,4.0213857
0.195768403,3.8319254,-5.907296
0.226868376,-2.9400482,-7.68499
0.199164589,7.020923,4.57615
0.186063878,6.65995,-6.150207
0.23828966,-1.6131724,-2.011672
0.26669631,9.481149,0.73307705
0.20639537,6.166045,-7.311782
0.186635884,-1.4256971,-6.8489904
0.264309776,9.630043,-0.63674676
0.193379751,-0.76389176,-6.790709
0.194610012,-0.13946356,-5.0911264
0.199299308,-0.8537827,-7.608407
0.351741748,9.011987,-0.96216226
0.226552244,-0.9172352,-7.055056
0.180184249,-2.5416632,-5.737064
0.167803979,-2.561376,-5.768987
0.271912999,8.017801,2.4256744
0.182379021,5.3549395,-3.9378614
0.173033403,-1.8681476,-0.8713424
0.386920248,4.3356066,1.5623593
0.215584057,2.8148432,-4.277984
0.302870431,4.1540737,2.042737
0.197235849,6.365426,-1.0588266
0.198128102,6.743466,-2.2979953
0.194938957,-5.528405,-5.9773507
0.509628974,6.8954005,1.7863878
0.192594743,6.549755,-2.4225218
0.159001032,-5.6926436,-3.3913517
0.20822705,-4.258338,2.1429946
0.142549187,-5.4058104,0.19775784
0.099284411,-6.0642576,4.4932933
0.221418993,4.77585,-4.484491
0.111582155,-6.0926237,4.489317
0.151391058,3.3116302,-3.326794
0.269404504,6.981324,8.725021
0.195134744,4.033081,-4.786783
0.085129617,-4.445901,7.968109
0.369122696,9.114561,-3.0796368
0.114557532,-4.4636374,7.895728
0.188892967,4.3207936,-4.903948
0.11550157,-3.193856,8.389681
0.125893062,0.3880771,9.652707
0.140476272,0.48547313,9.680649
0.146857671,2.6634326,10.158359
0.1782417,2.2871046,10.32757
0.153963023,4.478836,7.6711035
0.239530442,4.0084605,-4.0839615
0.162186184,4.489692,7.613854
0.186111035,5.0082583,-8.511419
0.16347394,-7.2899,-1.3404418
0.149539803,-7.9014883,-0.7400601
0.168466302,-8.102817,-0.3232066
0.149125122,-7.9304633,-0.46680233
0.115850233,-6.741138,6.1314554
0.182924284,5.550669,-5.240798
0.144771557,-7.024304,6.335871
0.102271632,-6.419495,7.166502
0.186048495,5.5478454,-5.837328
0.104006343,-6.43261,6.7665305
0.181848989,5.331534,9.588278
0.18494763,5.3477025,9.631138
0.486272158,4.0268683,0.43488604
0.11923056,2.3130715,8.439757
0.165901737,4.056946,-3.1462474
0.116266715,2.289275,8.450089
0.130902492,6.8777895,-4.793605
0.186098549,1.6003125,-0.34723333
0.17062231,6.265708,3.7902207
0.164402008,-8.501822,1.2690786
0.144632029,-8.219073,1.0122578
0.126390516,5.038871,3.9174404
0.166343866,6.3971395,-4.5435414
0.172504776,-2.5939355,-1.7294118
0.152995651,-2.1648848,8.48077
0.190885426,2.4530888,-5.7679987
0.205596004,-2.3183417,-2.9627843
0.845473817,3.6407459,-0.612608
0.840591907,3.530572,-0.37177485
0.879842647,2.896442,-0.30002275
0.931345898,2.925105,-0.52526575
0.31322054,3.4166713,-2.1401212
0.931546878,3.0372748,-0.35237724
0.306450712,5.2953796,1.126121
0.36630683,5.233286,1.1101071
0.280026637,2.277667,0.6814287
0.304664175,-0.02181392,-0.66665405
0.168685964,7.1599607,4.447869
0.186912395,4.7933216,-3.6026633
0.279590026,-0.2651236,-0.85389656
0.295473586,-0.9293539,-0.6634196
