,Dim1,Dim2
MH0436,15.601703,5.4698544
MH0437,14.5813055,5.0513
MH0438,14.470017,5.8786354
MH0439,14.827725,5.8639774
MH0440,14.202556,5.5305214
MH0441,14.268567,5.374584
MH0442,14.617698,5.849819
MH0443,14.715543,4.4550896
MH0444,14.209987,4.136078
MH0445,13.881629,5.8610992
MH0446,13.712977,4.5301914
MH0447,15.484101,6.137247
MH0448,14.504695,5.8710136
MH0450,13.861941,5.571579
MH0451,14.724509,5.514429
MH0452,14.081128,4.3717766
MH0453,14.306239,4.7948704
MH0454,14.614652,5.481617
MH0455,13.803718,4.637638
MH0456,13.984372,4.767414
MH0457,14.825126,5.8700523
MH0458,14.700664,4.67889
MH0462,13.901292,4.364771
G17953,0.45987415,-21.194906
G17954,0.29391098,-21.135988
G17955,-0.6307583,-21.359587
G17956,-1.6809416,-21.670118
G17957,-0.018073082,-22.336134
G17958,0.5728197,-21.214045
G17959,0.39028263,-22.537638
G17960,0.62984085,-21.212387
G17961,0.39021492,-22.492657
G17962,0.5173435,-21.212933
G17963,-1.1885128,-21.614021
G17964,0.20873356,-21.344402
G17965,-1.685358,-21.255136
G26317,-0.05661869,-20.308117
G26318,0.62949085,-21.37548
G26319,0.38161373,-22.006592
G26320,0.36162758,-22.322088
G26321,0.97059536,-21.7189
G26322,-1.4365654,-22.186653
G26323,-1.3387642,-22.39903
G26324,-0.0051555634,-21.105686
G26325,0.87976456,-21.304712
G26326,1.0201817,-21.478848
G26327,1.0984793,-21.438316
G26328,0.9891672,-21.520525
G26329,0.14962482,-20.510582
G26330,-1.8123388,-21.096048
G26331,0.7524328,-21.447464
G26332,0.13376331,-20.481087
G26333,0.9086189,-21.4221
G26334,0.015929222,-20.529087
G26335,0.8733082,-21.06169
G26336,0.89003086,-21.276459
G26337,1.272605,-21.964619
G26338,1.1445818,-21.49028
G26339,1.1313543,-21.53643
G26340,0.725194,-21.393751
G26341,1.0718803,-21.601168
G26342,1.0802679,-21.487194
G26343,0.82264614,-21.345638
G26344,1.1259813,-21.701962
G26345,1.1954966,-21.752779
G26346,0.69887924,-21.0888
G26347,0.2255373,-22.210796
G26348,0.9703531,-21.60307
G26349,0.95146656,-21.511766
G26350,1.1692162,-21.709835
G26351,-2.264492,-20.712418
G26352,-0.46673107,-20.83539
G26353,-0.004497528,-20.395798
G26354,1.1173925,-21.508081
G26355,-0.14669895,-20.915142
G26356,1.1987801,-21.908083
G26357,1.1143503,-21.398806
G36563,0.1303091,-23.254889
G36564,0.11707783,-24.069017
G36565,-0.9704237,-24.178974
G36566,0.76659775,-22.659718
G36567,0.84224033,-22.722906
G36568,-1.5727882,-21.9451
G36569,0.42625904,-23.39401
G36570,-0.057925224,-23.82896
G36571,0.906188,-23.23943
G36572,0.89336014,-23.58993
G36573,1.3382683,-23.114902
G36574,1.2710209,-23.14213
G36575,1.2137079,-23.15362
G36576,0.17668629,-24.016024
G36577,1.4216452,-23.102844
G36578,1.4120855,-23.04315
G36579,1.4503317,-23.05102
G36580,1.659648,-22.767805
G36581,-1.1786985,-24.08791
G36582,-0.7180319,-23.02767
G36583,0.67639637,-23.653887
G36584,0.27015877,-21.381792
G36585,-1.517704,-21.195976
G36586,0.51307774,-23.900444
G36587,-0.9893961,-22.755344
G36588,-1.5070324,-23.850952
G36589,-1.3685513,-23.09768
G36590,-0.60367393,-22.901749
G36591,-1.2313976,-22.488699
G36592,0.61412716,-23.70844
G36593,1.6122103,-22.666843
G36594,-0.11480045,-23.930323
G36595,0.045907974,-24.17054
G36596,1.1290302,-23.108974
G36597,1.6763258,-22.817493
G36598,1.1807528,-22.08702
G36599,0.7264395,-22.621443
G36600,1.2825108,-23.095554
G36601,-0.72284603,-23.565031
G36602,-1.1372252,-22.49564
G36603,1.0630302,-23.1316
G36604,-0.19420242,-23.780178
G36605,0.50189304,-23.988361
G36606,-1.717207,-22.988707
G36607,0.6315174,-23.618874
G36608,1.3565359,-22.960981
G36609,1.0412636,-23.121838
G36610,0.49923038,-23.938446
G36611,0.6695986,-22.745033
G36612,1.1188192,-23.376837
G36613,1.5026541,-22.647167
G36614,1.4186211,-23.073418
G36615,0.5988989,-21.596115
G36616,1.5226402,-22.992373
G36617,-0.64947605,-23.361012
G36618,-0.41989994,-22.4996
G36619,-0.08461094,-23.812452
G36620,0.29476547,-24.128347
G36621,1.0365686,-23.39634
G36622,0.050045967,-20.958494
G36623,0.65562534,-23.336279
G36624,0.84595394,-21.756243
G36625,0.36850452,-24.050627
G36626,1.1161814,-22.397682
G36627,0.20847225,-23.015152
G36628,-0.020623207,-23.295086
G36629,-0.75817394,-23.998356
G36630,0.59331226,-22.314997
G36631,-0.024933815,-23.62649
G36632,0.17641926,-23.770432
G36633,0.9958792,-23.430956
G36634,-0.9375315,-23.152397
G36635,0.34543324,-24.032623
G36636,0.4081087,-23.96198
G36637,0.4514742,-23.922592
G36638,0.42003822,-23.752718
G36639,0.44850636,-23.494888
G36640,-0.060091972,-24.006083
G36641,0.19292355,-24.158806
G36642,-0.1698513,-24.243523
G36643,0.30819893,-24.053934
G36644,0.3528633,-23.844336
G36645,-0.2646036,-23.805382
G36646,0.77364254,-22.544773
G36647,0.042446136,-23.849495
G36648,0.5657139,-23.808653
G36649,-0.5512047,-24.066154
G36650,0.1749258,-24.076078
G36651,0.20312405,-24.141882
G36652,-0.91390896,-24.075808
G36653,0.035819054,-24.198608
G36654,0.99374485,-23.540497
G36655,-1.543788,-23.760403
G36656,-1.0577002,-23.659828
G36657,-1.4100199,-23.915983
G36658,-2.1901503,-20.703962
G36659,-1.6864319,-22.904037
G36661,-0.10465813,-23.034975
G36662,-1.8998766,-23.11193
G36663,-1.203887,-23.190996
G36664,-0.83803177,-22.981611
G36665,-0.8013449,-22.891043
G36666,-0.54328823,-22.457926
G36667,-0.8343954,-22.728664
G36668,-0.6223154,-22.588673
G36669,-0.8028984,-23.340109
G36670,-1.4001827,-23.835506
G36671,-0.041095734,-22.371477
G36672,-0.91662884,-23.388042
G36673,0.438509,-22.516716
G36674,-1.3816061,-23.894527
G36675,-0.4791441,-22.721748
G36676,-1.6182804,-22.852589
G36677,-1.4150839,-23.806566
G36678,0.2068243,-21.249899
